"Optimizing overall loop schedules using prefetching and partitioning,""Fei Chen"; T. W. O'Neil;" E. H. . -M. Sha"",""Department of Computer Science and Engineering, University of Notre Dame, Notre Dame, USA"; Department of Computer Science and Engineering, University of Notre Dame, Notre Dame, USA;" Department of Computer Science and Engineering, University of Notre Dame, Notre Dame, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""6"",""604"",""614"",""In this paper, a method combining the loop pipelining technique with data prefetching, called Partition Scheduling with Prefetching (PSP), is proposed. In PSP, the iteration space is first divided into regular partitions. Then a two-part schedule, consisting of the ALU and memory parts, is produced and balanced to produce high throughput. These two parts are executed simultaneously, and hence, the remote memory latencies are overlapped. We study the optimal partition shape and size so that a well-balanced overall schedule can be obtained. Experiments on DSP benchmarks show that the proposed methodology consistently produces optimal or near optimal solutions."",""1558-2183"","""",""10.1109/71.862210"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=862210"","""",""Prefetching";Processor scheduling;Pipeline processing;Hardware;Throughput;Delay;Digital signal processing;Partitioning algorithms;Scheduling algorithm;"Shape"","""",""18"","""",""18"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;
"Parallel construction of multidimensional binary search trees,""I. Al-Furajh"; S. Aluru; S. Goil;" S. Ranka"",""Dept. of Electr. Eng. & Comput. Sci., Syracuse Univ., NY, USA"; Department of Electrical and Computer Engineering, Iowa State University, Ames, IA, USA; Department of Electrical and Computer Engineering, Northwestern University, Evanston, IL, USA;" Department of Computer and Information Science and Engineering, University of Florida, Gainesville, FL, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""2"",""136"",""148"",""Multidimensional binary search tree (abbreviated k-d tree) is a popular data structure for the organization and manipulation of spatial data. The data structure is useful in several applications including graph partitioning, hierarchical applications such as molecular dynamics and n-body simulations, and databases. In this paper, we study efficient parallel construction of k-d trees on coarse-grained distributed memory parallel computers. We consider several algorithms for parallel k-d tree construction and analyze them theoretically and experimentally, with a view towards identifying the algorithms that are practically efficient. We have carried out detailed implementations of all the algorithms discussed on the CM-5 and report on experimental results."",""1558-2183"","""",""10.1109/71.841750"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=841750"","""",""Multidimensional systems";Binary search trees;Tree graphs;Application software;Partitioning algorithms;Tree data structures;Data structures;Computational modeling;Spatial databases;"Concurrent computing"","""",""22"",""1"",""14"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;
"Parallelization of a dynamic unstructured algorithm using three leading programming paradigms,""L. Oliker";" R. Biswas"",""NERSC, Lawrence Berkeley National Laboratory, Berkeley, CA, USA";" Computer Sciences Corporation, NASA Ames Research Center, Moffett Field, CA, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""9"",""931"",""940"",""The success of parallel computing in solving real-life computationally intensive problems relies on their efficient mapping and execution on large-scale multiprocessor architectures. Many important applications are both unstructured and dynamic in nature, making their efficient parallel implementation a daunting task. This paper presents the parallelization of a dynamic unstructured mesh adaptation algorithm using three popular programming paradigms on three leading supercomputers. We examine an MPI message-passing implementation on the Cray T3E and the SGI Origin2000, a shared-memory implementation using the cache coherent nonuniform memory access (CC-NUMA) feature of the Origin2000, and a multithreaded version on the newly released Tera Multithreaded Architecture (MTA). We compare several critical factors of this parallel code development, including runtime, scalability, programmability, portability, and memory overhead. Our overall results demonstrate that multithreaded systems offer tremendous potential for quickly and efficiently solving some of the most challenging real-life problems on parallel computers."",""1558-2183"","""",""10.1109/71.879776"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=879776"","""",""Dynamic programming";Heuristic algorithms;Parallel programming;Concurrent computing;Computer architecture;Parallel processing;Large-scale systems;Supercomputers;Runtime;"Scalability"","""",""18"","""",""10"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"Performance analysis of a pull-based parallel video server,""J. Y. B. Lee";" P. C. Wong"",""Department of Information Engineering, Chinese University of Hong Kong, New Territories, Hong Kong, China";" Department of Information Engineering, Chinese University of Hong Kong, New Territories, Hong Kong, China"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""12"",""1217"",""1231"",""In conventional video-on-demand systems, video data are stored in a video server for delivery to multiple receivers over a communications network. The video server's hardware limits the maximum storage capacity as well as the maximum number of video sessions that can concurrently be delivered. Clearly, these limits will eventually be exceeded by the growing need for better video quality and larger user population. This paper studies a parallel video server architecture that exploits server parallelism to achieve incremental scalability. First, unlike data partition and replication, the architecture employs data striping at the server level to achieve fine-grain load balancing across multiple servers. Second, a client-pull service model is employed to eliminate the need for interserver synchronization. Third, an admission-scheduling algorithm is proposed to further control the instantaneous load at each server so that linear scalability can be achieved. This paper analyzes the performance of the architecture by deriving bounds for server service delay, client buffer requirement, prefetch delay, and scheduling delay. These performance metrics and design tradeoffs are further evaluated using numerical examples. Our results show that the proposed parallel video server architecture can be linearly scaled up to more concurrent users simply by adding more servers and redistributing the video data among the servers."",""1558-2183"","""",""10.1109/71.895790"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=895790"","""",""Performance analysis";Network servers;Delay;Scalability;Communication networks;Hardware;Load management;Partitioning algorithms;Prefetching;"Measurement"","""",""36"",""25"",""31"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"Performance evaluation of conservative algorithms in parallel simulation languages,""R. L. Bagrodia";" M. Takai"",""Computer Science Department, University of California, Los Angeles, CA, USA";" Computer Science Department, University of California, Los Angeles, CA, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""4"",""395"",""411"",""Parallel discrete event simulation with conservative synchronization algorithms has been used as a high performance alternative to sequential simulation. In this paper, we examine the performance of a set of parallel conservative algorithms that have been implemented in the Maisie parallel simulation language. The algorithms include the asynchronous null message algorithm, the synchronous conditional event algorithm, and a new hybrid algorithm called Accelerated Null Message that combines features from the preceding algorithms. The performance of the algorithms is compared using the Ideal Simulation Protocol. This protocol provides a tight lower bound on the execution time of a simulation model on a given architecture and serves as a useful base to compare the synchronization overheads of the different algorithms. The performance of the algorithms is compared as a function of various model characteristics that include model connectivity, computation granularity, load balance, and lookahead."",""1558-2183"","""",""10.1109/71.850835"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=850835"","""",""Computational modeling";Discrete event simulation;Protocols;Computer simulation;Concurrent computing;Parallel processing;Acceleration;Distributed computing;Time measurement;"Computer architecture"","""",""28"",""1"",""26"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"Performance evaluation of storage systems based on network-attached disks,""Gang Ma"; A. Khaleel;" A. L. N. Reddy"",""Network Storage Group, EMC Corporation, Hopkinton, MA, USA"; Power PC Design Group, Motorola, Austin, TX, USA;" Department of Electrical Engineering, Texas A and M University, College Station, TX, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""9"",""956"",""968"",""The emergence of network-attached disks provides the possibility of transferring data between the storage system and the client directly. This offers new possibilities in building a distributed storage system. In this paper, we examine different storage organizations based on network-attached disks and compare the performance of these systems to a traditional system. Trace-driven simulations are used to measure the average response times of the client requests in two different workloads. We show that the advantages of distributing the server's network processing load to disks can be offset by losses in cache hits in a system based on network-attached disks. The two workloads we considered highlight this impact. We show that it is possible to offload significant load from the server by utilizing network-attached disks and point out that specific applications may be able to better exploit the features of network-attached disks."",""1558-2183"","""",""10.1109/71.879778"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=879778"","""",""Delay";"Network servers"","""",""4"","""",""26"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;
"Performance metrics for embedded parallel pipelines,""M. Fleury"; A. C. Downton;" A. F. Clark"",""Vision and Speech Architectures Group Department of Electronic Systems Engineering, University of Essex, Colchester, UK"; Vision and Speech Architectures Group Department of Electronic Systems Engineering, University of Essex, Colchester, UK;" Vision and Speech Architectures Group Department of Electronic Systems Engineering, University of Essex, Colchester, UK"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""11"",""1164"",""1185"",""A statistical approach to performance prediction is applied to a system development methodology for pipelines comprised of independent parallel stages. The methodology is aimed at distributed memory machines employing medium-grained parallelization. The target applications are continuous-flow embedded systems. The use of order statistics on this type of system is compared to previous practical usage which appears largely confined to traditional Non-Uniform Memory Access (NUMA) machines for loop parallelization. A range of suitable performance metrics which give upper bounds or estimates for task durations are discussed. The metrics have a practical role when included in prediction equations in checking fidelity to an application performance specification. An empirical study applies the mathematical findings to the performance of a multicomputer for a synchronous pipeline stage. The results of a simulation are given for larger numbers of processors. In a further simulation, the results are extended to take account of waiting-time distributions while data are buffered between stages of an asynchronous pipeline. Order statistics are also employed to estimate the degradation due to an output ordering constraint. Practical illustrations in the image communication and vision application domains are included."",""1558-2183"","""",""10.1109/71.888637"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=888637"","""",""Measurement";Pipelines;Parallel processing;Statistical distributions;Embedded system;Real time systems;Throughput;Radar;Computer Society;"Application software"","""",""2"","""",""73"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;
"Performance-based constraints for multidimensional networks,""J. R. Anderson";" S. Abraham"",""Intel Corporation, Chandler, AZ, USA";" Intel Corporation, Chandler, AZ, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""1"",""21"",""35"",""A stochastic analysis of multidimensional networks with unidirectional or bidirectional links between nodes is presented. The analysis allows the development of an accurate model for examining the performance and cost trade-offs of different network configurations. The model is validated through simulation and does not rely on the simplifying assumptions of previous models. In addition, the model is valid for the hypercube network. Two new performance-based design constraints are introduced: constant maximum throughput and constant unity queue. These new constraints are fundamentally different than previous constraints, which are based on some characterization of hardware implementation costs. Both of the new constraints allow performance and cost comparisons of different network configurations to be made on the basis of an equal ability to handle a range of traffic load. Results under the new constraints clearly show that a low dimensional network, while offering the lowest message latency, must be significantly more expensive than a comparable high dimensional network and, in some cases, may be impractical to implement. In addition, the constraints demonstrate that performance is highly dependent on offered load."",""1558-2183"","""",""10.1109/71.824636"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=824636"","""",""Multidimensional systems";Costs;Switches;Performance analysis;Hypercubes;Throughput;Delay;Queueing analysis;Multiprocessor interconnection networks;"Concurrent computing"","""",""20"","""",""14"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"Performing permutations on interconnection networks by regularly changing switch states,""Wei Kuang Lai"",""Department of Computer Science and Engineering, National Sun Yat-Sen University, Kaohsiung, Taiwan"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""8"",""829"",""837"",""In this paper, we present an algorithm for performing permutations of messages on multistage interconnection networks. Permutations of messages are needed in many parallel algorithms. The proposed algorithm is feasible for any networks that can connect each input to each output using a set of N nonblocking connections, where N is the number of ports on the network. Messages are segmented into N submessages that are sent independently in each time step. For any permutation, the settings of switches are changed with fixed patterns. Partitioning of the network into independent subnetworks is also supported, each capable of simultaneously routing a different permutation."",""1558-2183"","""",""10.1109/71.877940"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=877940"","""",""Switches";Multiprocessor interconnection networks;Parallel algorithms;Costs;Hardware;Communication switching;Routing;Computer networks;Concurrent computing;"Telephony"","""",""10"","""",""36"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;
"Phase clocks for transient fault repair,""T. Herman"",""Department of Computer Science, University of Iowa, Iowa, IA, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""10"",""1048"",""1057"",""Phase clocks are synchronization tools that implement a form of logical time in distributed systems. For systems tolerating transient faults by self-repair of damaged data, phase clocks can enable reasoning about the progress of distributed repair procedures. This paper presents a phase clock algorithm suited to the model of transient memory faults in asynchronous systems with read/write registers. The algorithm is self-stabilizing and guarantees accuracy of phase clocks within O(k) time following an initial state that is."",""1558-2183"","""",""10.1109/71.888644"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=888644"","""",""Clocks";Synchronization;Communication system control;Registers;Timing;Protocols;Broadcasting;Logic;Read-write memory;"Fault tolerant systems"","""",""21"","""",""18"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;
"Processor scheduling and allocation for 3D torus multicomputer systems,""Hyunseung Choo"; Seong-Moo Yoo;" Hee Yong Youn"",""Department of Electrical and Computer Engineering, Sungkyunkwan University, Suwon, South Korea"; Department of Computer Science, Columbus State University, Columbus, GA, USA;" School of Engineering, Information and Communications University, Taejon, South Korea"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""5"",""475"",""484"",""Multicomputer systems achieve high performance by utilizing a number of computing nodes. Recently, by achieving significant reductions in communication delay, the three-dimensional (3D) torus has emerged as a new candidate interconnection topology for message-passing multicomputer systems. In this paper, we propose an efficient processor allocation scheme-scan search scheme-for the 3D torus based on a first-fit approach. The scan search scheme minimizes the average allocation time for an incoming task by effectively manipulating the 3D information on a torus as 2D information using a data structure called the CST (Coverage Status Table). Comprehensive computer simulation reveals that the allocation time of the scan search scheme is always smaller than that of the earlier scheme based on a best-fit approach. The difference gets larger as the input load increases, and it is as much a factor of 3 for high load. To investigate the performance of the proposed scheme in different scheduling environments, we also consider a non-FCFS scheduling policy along with the typical FCFS policy. The allocation time complexity of the scan search scheme is O(LW/sup 2/H/sup 2/). This is significantly smaller than that of the existing scheme which is O(L/sup 4/W/sup 4/H/sup 4/). Here, L, W, and H represent the length, width, and height of 3D torus, respectively."",""1558-2183"","""",""10.1109/71.852400"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=852400"","""",""Processor scheduling";Computer Society;Delay;Concurrent computing;Integrated circuit interconnections;Topology;Hypercubes;High performance computing;Data structures;"Computer simulation"","""",""43"",""21"",""16"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;
"Quantitative characterization and analysis of the I/O behavior of a commercial distributed-shared-memory machine,""R. R. Bordawekar"",""IBM Thomas J. Watson Research Center, Hawthorne, NY, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""5"",""509"",""526"",""This paper presents a unified evaluation of the I/O behavior of a commercial clustered DSM machine, the HP Exemplar. Our study has the following objectives: 1) To evaluate the impact of different interacting system components, namely, architecture, operating system, and programming model, on the overall I/O behavior and identify possible performance bottlenecks, and 2) To provide hints to the users for achieving high out-of-box I/O throughput. We find that for the DSM machines that are built as a cluster of SMP nodes, integrated clustering of computing and I/O resources, both hardware and software, is not advantageous for two reasons. First, within an SMP node, the I/O bandwidth is often restricted by the performance of the peripheral components and cannot match the memory bandwidth. Second, since the I/O resources are shared as a global resource, the file-access costs become nonuniform and the I/O behavior of the entire system, in terms of both scalability and balance, degrades. We observe that the buffered I/O performance is determined not only by the I/O subsystem, but also by the programming model, global-shared memory subsystem, and data-communication mechanism. Moreover, programming-model support can be used effectively to overcome the performance constraints created by the architecture and operating system. For example, on the HP Exemplar, users can achieve high I/O throughput by using features of the programming model that balance the sharing and locality of the user buffers and file systems. Finally, we believe that at present, the I/O subsystems are being designed in isolation, and there is a need for mending the traditional memory-oriented design approach to address this problem."",""1558-2183"","""",""10.1109/71.852403"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=852403"","""",""Operating systems";File systems;Performance analysis;Independent component analysis;Throughput;Bandwidth;Scalability;Degradation;Web server;"Instruments"","""","""","""",""35"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;
"Randomized initialization protocols for ad hoc networks,""K. Nakano";" S. Olariu"",""Department of Electrical and Computer Engineering, Nagoya Institute of Technology, Nagoya, Japan";" Department of Computer Science, Old Dominion University, Norfolk, VA, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""7"",""749"",""759"",""Ad hoc networks are self-organizing entities that are deployed on demand in support of various events including collaborative computing, multimedia classroom, disaster-relief, search-and-rescue, interactive mission planning, and law enforcement operations. One of the fundamental tasks that have to be addressed when setting up an ad hoc network (AHN, for short) is initialization. This involves assigning each of the n stations in the AHN a distinct ID number (e.g., a local IP address) in the range from 1 to n. Our main contribution is to propose efficient randomized initialization protocols for AHNs. We begin by showing that if the number n of stations is known beforehand, an n-station, single-channel AHN can be initialized with probability exceeding 1-(1/n), in en+O(/spl radic/(nlogn)) time slots, regardless of whether the AHN has collision detection capability. We then go on to show that even if n is not known in advance, an n-station, single-channel AHN with collision detection can be initialized with probability exceeding 1-(1/n), in (10n)/3+O(/spl radic/(n 1n n)) time slots. Using this protocol as a stepping stone, we then present an initialization protocol for the n-station, k-channel AHN with collision detection that terminates with probability exceeding 1-(1/n), in (10n)/(3k)+O(/spl radic/(n 1n n)/k) time slots. Finally, we look at the case where the collision detection capability is not present. Our first result in this direction is to show that the task of electing a leader in an n-station, single-channel AHN can be completed with probability exceeding 1-(1/n), in fewer than 11.37(iog n)/sup 2/+2.39 log n time slots. This leader election protocol allows us to design an initialization protocol for the n-station, single-channel AHN with no collision detection that terminates with probability exceeding 1-(1/n), in fewer than 5.67n+O(/spl radic/(n 1n n)) time slots, even if n is not known beforehand. We then discuss an initialization protocol for the n-station, k-channel AHN with no collision detection that terminates with probability exceeding 1-(1/n), in fewer than 5.67(n/k)+O(/spl radic/(n 1n n)/k) time slots, whenever k/spl les/n/((log n)/sup 3/)."",""1558-2183"","""",""10.1109/71.877833"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=877833"","""",""Protocols";Ad hoc networks;Collaboration;Computer networks;Law enforcement;Computer Society;Multimedia computing;Nominations and elections;Telephony;"Robustness"","""",""90"",""2"",""44"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;
"Real-time CORBA,""V. Fay-Wolfe"; L. C. DiPippo; G. Cooper; R. Johnson; P. Kortmann;" B. Thuraisingham"",""Department of Computer Science, University of Rhode Island, Kingston, RI, USA"; Department of Computer Science, University of Rhode Island, Kingston, RI, USA; MITRE Corporation, Bedford, MA, USA; NA; Tri-Pacific Software, Alameda, CA, USA;" NA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""10"",""1073"",""1089"",""This paper presents a survey of results in developing Real-Time CORBA, a standard for real-time management of distributed objects. This paper includes background on two areas that have been combined to realize Real-Time CORBA: the CORBA standards that have been produced by the international Object Management Group";" and techniques for distributed real-time computing that have been produced in the research community. The survey describes major RT CORBA research efforts, commercial development efforts, and standardization efforts by the Object Management Group."",""1558-2183"","""",""10.1109/71.888646"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=888646"","""",""Middleware";Real time systems;Standards development;Standardization;Software standards;Military standards;Internet;Finance;Protocols;"Timing"","""",""24"",""8"",""31"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals"""
"Recognizing unordered depth-first search trees of an undirected graph in parallel,""Chen-Hsing Peng"; Biing-Feng Wang;" Jia-Shung Wang"",""Computer Center, Taichung Veterans General Hospital, Taichung, Taiwan"; Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan;" Department of Computer Science, National Tsing Hua University, Hsinchu, Taiwan"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""6"",""559"",""570"",""Let G be an undirected graph and T be a spanning tree of G. In this paper, an efficient parallel algorithm is proposed for determining whether T is an unordered depth-first search tree of G. The proposed algorithm runs in O(m/p+log m) time using p processors on the EREW PRAM, where m is the number of edges contained in G. It is cost-optimal and achieves linear speedup."",""1558-2183"","""",""10.1109/71.862207"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=862207"","""",""Tree graphs";Phase change random access memory;Parallel algorithms;Algorithm design and analysis;"Processor scheduling"","""",""9"","""",""16"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;
"Recursive cube of rings: a new topology for interconnection networks,""Y. Sun"; P. Y. S. Cheung;" X. Lin"",""Department of Electrical and Electronic Engineering, University of Hong Kong, Hong Kong, China"; Department of Electrical and Electronic Engineering, University of Hong Kong, Hong Kong, China;" Department of Electrical and Electronic Engineering, University of Hong Kong, Hong Kong, China"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""3"",""275"",""286"",""In this paper, we introduce a family of scalable interconnection network topologies, named Recursive Cube of Rings (RCR), which are recursively constructed by adding ring edges to a cube. RCRs possess many desirable topological properties in building scalable parallel machines, such as fixed degree, small diameter, wide bisection width, symmetry, fault tolerance, etc. We first examine the topological properties of RCRs. We then present and analyze a general deadlock-free routing algorithm for RCRs. Using a complete binary tree embedded into an RCR with expansion-cost approximating to one, an efficient broadcast routing algorithm on RCRs is proposed. The upper bound of the number of message passing steps in one broadcast operation on a general RCR is also derived."",""1558-2183"","""",""10.1109/71.841743"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=841743"","""",""Network topology";Routing;Broadcasting;Multiprocessor interconnection networks;Buildings;Parallel machines;Fault tolerance;Algorithm design and analysis;System recovery;"Binary trees"","""",""10"","""",""25"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;
"Scalable hardware-algorithms for binary prefix sums,""R. Lin"; K. Nakano; S. Olariu; M. C. Pinotti; J. L. Schwing;" A. Y. Zomaya"",""Department of Computer Science, SUNY Geneseo, Geneseo, NY, USA"; Department of Electrical and Computer Engineering, Nagoya Institute of Technology, Nagoya, Japan; Department of Computer Science, Old Dominion University, Norfolk, VA, USA; C.N.R, IEI, Pisa, Italy; Department of Computer Science, Central Washington University, Ellensburg, WA, USA;" Parallel Computing Research Laboratory, Department of Electrial and Electronic Engineering, University of Western Australia, Perth, Australia"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""8"",""838"",""850"",""We address the problem of designing efficient and scalable hardware-algorithms for computing the sum and prefix sums of a w/sup k/-bit, (k/spl ges/2), sequence using as basic building blocks linear arrays of at most w/sup 2/ shift switches, where w is a small power of 2. An immediate consequence of this feature is that in our designs broadcasts are limited to buses of length at most w/sup 2/. We adopt a VLSI delay model where the """"length"""" of a bus is proportional with the number of devices on the bus. We begin by discussing a hardware-algorithm that computes the sum of a w/sup k/-bit binary sequence in the time of 2k-2 broadcasts, while the corresponding prefix sums can be computed in the time of 3k-4 broadcasts. Quite remarkably, in spite of the fact that our hardware-algorithm uses only linear arrays of size at most w/sup 2/, the total number of broadcasts involved is less than three times the number required by an """"ideal"""" design. We then go on to propose a second hardware-algorithm, operating in pipelined fashion, that computes the sum of a kw/sup 2/-bit binary sequence in the time of 3k+[log/sub w/ k]=3 broadcasts. Using this design, the corresponding prefix sums can be computed in the time of 4k+[log/sub w/ k]-5 broadcasts."",""1558-2183"","""",""10.1109/71.877941"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=877941"","""",""Broadcasting";Arithmetic;Hardware;Switches;Concurrent computing;Computer Society;Very large scale integration;Delay;Binary sequences;"Computer architecture"","""",""14"","""",""35"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";
"Software-based rerouting for fault-tolerant pipelined communication,""Young-Joo Suh"; B. V. Dao;" S. Yalamanchili"",""Dept. of Comput. Sci. & Eng., Pohang Univ. of Sci. & Technol., South Korea"; NA;" NA"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""3"",""193"",""211"",""This paper presents a software-based approach to fault-tolerant routing in networks using wormhole or virtual cut-through switching. When a message encounters a faulty output link, it is removed from the network by the local router and delivered to the messaging layer of the local node's operating system. The message passing software can reroute this message, possibly along nonminimal paths. Alternatively, the message may be addressed to an intermediate node, which will forward the message to the destination. A message may encounter multiple faults and pass through multiple intermediate nodes. The proposed techniques are applicable to both obliviously and adaptively routed networks. The techniques are specifically targeted toward commercial multiprocessors where the mean time to repair (MTTR) is much smaller than the mean time between router failures (MTBF), i.e., it is sufficient to tolerate a maximum of three failures. This paper presents requirements for buffer management, deadlock freedom, and livelock freedom. Simulation results are presented to evaluate the degradation in latency and throughput as a function of the number and distribution of faults. There are several advantages of such an approach. Router designs are minimally impacted, and thus remain compact and fast. Only messages that encounter faulty components are affected, while the machine is ensured of continued operation until the faulty components can be replaced. The technique leverages existing network technology, and the concepts are portable across evolving switch and router designs. Therefore, we feel that the technique is a good candidate for incorporation into the next generation of multiprocessor networks."",""1558-2183"","""",""10.1109/71.841738"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=841738"","""",""Fault tolerance";Switches;Routing;Communication switching;Operating systems;Message passing;System recovery;Degradation;Delay;"Throughput"","""",""33"","""",""33"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;
"Solving fundamental problems on sparse-meshes,""J. F. Sibeyn"",""Max-Plank-Institut für Informatik, Im Stadtwald, Germany"",""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""12"",""1324"",""1332"",""A sparse-mesh, which has PUs on the diagonal of a two-dimensional grid only, is a cost effective distributed memory machine. Variants of this machine have been considered before, but none are as simple and pure as a sparse-mesh. Various fundamental problems (routing, sorting, list ranking) are analyzed, proving that sparse-meshes have great potential. It is shown that on a two-dimensional n/spl times/n sparse-mesh, which has n PUs, for h=/spl omega/(n/sup /spl epsiv///spl middot/log n), h-relations can be routed in (h+o(h))//spl epsiv/ steps. The results are extended for higher dimensional sparse-meshes. On a d-dimensional n x/spl middot//spl middot//spl middot/x n sparse-mesh, with h=/spl omega/(n/sup /spl epsiv///spl middot/log n), h-relations are routed in (6/spl middot/(d-1)//spl epsiv/-4)/spl middot/(h+o(h)) steps."",""1558-2183"","""",""10.1109/71.895796"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=895796"","""",""Costs";Routing;Sorting;Concurrent computing;Hardware;Computer Society;Computer networks;Hypercubes;Very large scale integration;"Delay"","""",""8"","""",""22"",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;
"Subject index,"""",,""IEEE Transactions on Parallel and Distributed Systems"",""6 Aug 2002"",""2000"",""11"",""12"",""1337"",""1344"",""This index covers all technical items - papers, correspondence, reviews, etc. - that appeared in this periodical during the year, and items from previous years that were commented upon or corrected in this year. Departments and other items may also be covered if they have been judged to have archival value. The Author Index contains the primary entry for each item, listed under the first author's name. The primary entry includes the coauthors' names, the title of the paper or other item, and its location, specified by the publication abbreviation, year, month, and inclusive pagination. The Subject Index contains entries describing the item under all appropriate subject headings, plus the first author's name, the publication abbreviation, month, and year, and inclusive pages. Note that the item title is found only under he primary entry in the Author Index."",""1558-2183"","""",""10.1109/TPDS.2000.895798"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=895798"","""","""","""","""","""","""",""IEEE"",""6 Aug 2002"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;
