"Performance and Cost-Efficient Spark Job Scheduling Based on Deep Reinforcement Learning in Cloud Computing Environments,""M. T. Islam"; S. Karunasekera;" R. Buyya"",""Cloud Computing and Distributed Systems (CLOUDS) Lab, School of Computing and Information Systems, University of Melbourne, Melbourne, VIC, Australia"; Cloud Computing and Distributed Systems (CLOUDS) Lab, School of Computing and Information Systems, University of Melbourne, Melbourne, VIC, Australia;" Cloud Computing and Distributed Systems (CLOUDS) Lab, School of Computing and Information Systems, University of Melbourne, Melbourne, VIC, Australia"",""IEEE Transactions on Parallel and Distributed Systems"",""23 Nov 2021"",""2022"",""33"",""7"",""1695"",""1710"",""Big data frameworks such as Spark and Hadoop are widely adopted to run analytics jobs in both research and industry. Cloud offers affordable compute resources which are easier to manage. Hence, many organizations are shifting towards a cloud deployment of their big data computing clusters. However, job scheduling is a complex problem in the presence of various Service Level Agreement (SLA) objectives such as monetary cost reduction, and job performance improvement. Most of the existing research does not address multiple objectives together and fail to capture the inherent cluster and workload characteristics. In this article, we formulate the job scheduling problem of a cloud-deployed Spark cluster and propose a novel Reinforcement Learning (RL) model to accommodate the SLA objectives. We develop the RL cluster environment and implement two Deep Reinforce Learning (DRL) based schedulers in TF-Agents framework. The proposed DRL-based scheduling agents work at a fine-grained level to place the executors of jobs while leveraging the pricing model of cloud VM instances. In addition, the DRL-based agents can also learn the inherent characteristics of different types of jobs to find a proper placement to reduce both the total cluster VM usage cost and the average job duration. The results show that the proposed DRL-based algorithms can reduce the VM usage cost up to 30%."",""1558-2183"","""",""10.1109/TPDS.2021.3124670"",""Australian Research Council";" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9599497"",""Cloud computing";cost-efficiency;performance improvement;"deep reinforcement learning"",""Sparks";Cloud computing;Costs;Task analysis;Service level agreements;Big Data;"Reinforcement learning"","""",""37"","""",""40"",""IEEE"",""2 Nov 2021"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Performant, Multi-Objective Scheduling of Highly Interleaved Task Graphs on Heterogeneous System on Chip Devices,""J. Mack"; S. E. Arda; U. Y. Ogras;" A. Akoglu"",""Electrical and Computer Engineering Department, University of Arizona, Tucson, AZ, USA"; School of Electrical, Computer and Energy Engineering, Arizona State University, Tempe, AZ, USA; Electrical and Computer Engineering Department, University of Wisconsin-Madison, Madison, WI, USA;" Electrical and Computer Engineering Department, University of Arizona, Tucson, AZ, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""3 Feb 2022"",""2022"",""33"",""9"",""2148"",""2162"",""Performance-, power-, and energy-aware scheduling techniques play an essential role in optimally utilizing processing elements (PEs) of heterogeneous systems. List schedulers, a class of low-complexity static schedulers, have commonly been used in static execution scenarios. However, list schedulers are not suitable for runtime decision making, particularly when multiple concurrent applications are interleaved dynamically. For such cases, the static task execution times and expectation of idle PEs assumed by list schedulers lead to inefficient system utilization and poor performance. To address this problem, we present techniques for optimizing execution of list scheduling algorithms in dynamic runtime scenarios via a family of algorithms inspired by the well-known heterogeneous earliest finish time (HEFT) list scheduler. Through dynamically arriving, realistic workload scenarios that are simulated in an open-source discrete event heterogeneous SoC simulator, we exhaustively evaluate each of the proposed algorithms across two SoCs modeled after the Xilinx Zynq Ultrascale+ ZCU102 and O-Droid XU3 development boards. Altogether, depending on the chosen variant in this family of algorithms, we are able to achieve an up to 39% execution time improvement, up to 7.24x algorithmic speedup, or up to 30% energy consumption improvement compared to the baseline HEFT implementation."",""1558-2183"","""",""10.1109/TPDS.2021.3135876"",""Air Force Research Laboratory"; Defense Advanced Research Projects Agency(grant numbers:FA8650-18-2-7860);" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9653796"",""Scheduling and task partitioning";heterogeneous (hybrid) systems;energy-aware systems;hardware simulation;"HEFT"",""Task analysis";Heuristic algorithms;Runtime;Dynamic scheduling;Scheduling algorithms;Schedules;"Optimal scheduling"","""",""8"","""",""49"",""IEEE"",""16 Dec 2021"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PhaST: Hierarchical Concurrent Log-Free Skip List for Persistent Memory,""Z. Li"; B. Jiao; S. He;" W. Yu"",""College of Computer Science and Technology, Zhejiang University, Hangzhou, China"; Department of Computer Science, Florida State University, Tallahassee, FL, USA; College of Computer Science and Technology, Zhejiang University, Hangzhou, China;" Department of Computer Science, Florida State University, Tallahassee, FL, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""22 Aug 2022"",""2022"",""33"",""12"",""3929"",""3941"",""Skip list (skiplist) is a competitive index structure that offers superior concurrency and excellent performance but with high memory overhead and low access locality. Emerging persistent memory (PM) technologies present an opportunity to mitigate the capacity constraint of DRAM. However, data consistency on PM typically results in excessive write overhead. In addition, fast concurrent access to an index is critical to the throughput on high-end contemporary computer systems. In this article, we propose a Partitioned HierArchical SkiplisT called PhaST, which can simultaneously reduce the skiplist height and improve its access locality, through its hierarchy of component structures, while enabling fast parallel recovery in case of failure. To ensure high concurrency and fast data consistency, we also have developed writelock-free concurrent insert and log-free atomic split. Furthermore, we have developed a durable lock-free concurrent search that can discern transient structural inconsistencies and deliver highly concurrent read operations. We have conducted an extensive evaluation of PhaST compared to state-of-the-art studies such as NV-Skiplist, wB+-Tree, FPTree, and FAST-FAIR. Our evaluation results show PhaST outperforms other indexing structures by up to 4.05× and 2.87× in single-threaded inserts and searches, and 1.56× and 2.62× in concurrent inserts and searches."",""1558-2183"","""",""10.1109/TPDS.2022.3173707"",""National Key Research and Development Program of China(grant numbers:2021ZD0110700)"; National Natural Science Foundation of China(grant numbers:62172361); Zhejiang Lab Research Project(grant numbers:2020KC0AC01); Alibaba Innovative Research Project;" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9772399"",""Skiplist";persistent memory;"concurrency"",""Indexing";Random access memory;Concurrent computing;Vegetation;Performance evaluation;Concurrency control;"Bandwidth"","""",""4"","""",""53"",""IEEE"",""10 May 2022"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Pistis: Issuing Trusted and Authorized Certificates With Distributed Ledger and TEE,""Z. Li"; H. Wu; L. H. Lao; S. Guo; Y. Yang;" B. Xiao"",""Department of Computing, The Hong Kong Polytechnic University, Kowloon, Hong Kong"; Department of Computing, The Hong Kong Polytechnic University, Kowloon, Hong Kong; Department of Computing, The Hong Kong Polytechnic University, Kowloon, Hong Kong; College of Computer Science, Chongqing University, Chongqing, China; Department of Computer Science, Stony Brook University, Stony Brook, NY, USA;" Department of Computing, The Hong Kong Polytechnic University, Kowloon, Hong Kong"",""IEEE Transactions on Parallel and Distributed Systems"",""4 Nov 2021"",""2022"",""33"",""7"",""1636"",""1649"",""The security of HTTPS fundamentally relies on SSL/TLS certificates issued by Certificate Authorities (CAs), which, however, are vulnerable to be compromised to issue unauthorized certificates (i.e., certificates issued without domains’ permission). Current countermeasures such as Certificate Transparency (CT) can only detect unauthorized certificates rather than preventing them. In this article, we present Pistis, a framework for issuing authorized and trusted certificates with the distributed ledger and Trusted Execution Environment (TEE) technology. In Pistis, TEE nodes validate whether the domain in a requested certificate passes the domain ownership validation (i.e., under corresponding applicants’ control) and submit attested results to a smart contract in the distributed ledger. The smart contract issues a certificate to the applicant when an attested result shows a pass. Therefore, Pistis can ensure its issued certificates are authorized due to the domain ownership validation mechanism in the TEE. Furthermore, as the issued certificates are stored in a Merkle Patricia Tree (MPT) in Pistis, they are trusted and can be verified by a normal user easily. The security of Pistis is formally proved in the Universally Composable (UC) framework. Compared with state-of-the-art, Pistis avoids potential damages by preventing unauthorized certificates from issuing."",""1558-2183"","""",""10.1109/TPDS.2021.3121562"",""HK RGC GRF PolyU(grant numbers:15217321,15216220)";" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582795"",""Distributed ledger";blockchain;smart contract;trusted execution environment (TEE);"certificate issuance"",""Smart contracts";Blockchains;Distributed ledger;Public key;Servers;Internet;"Software"","""",""6"","""",""37"",""IEEE"",""20 Oct 2021"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PLVER: Joint Stable Allocation and Content Replication for Edge-Assisted Live Video Delivery,""H. Wang"; G. Tang; K. Wu;" J. Wang"",""Department of Computer Science, University of Victoria, Victoria, BC, Canada"; Peng Cheng Laboratory, Shenzhen, Guangdong, China; Department of Computer Science, University of Victoria, Victoria, BC, Canada;" Department of Computer Science, City University of Hong Kong, Hong Kong"",""IEEE Transactions on Parallel and Distributed Systems"",""12 Jul 2021"",""2022"",""33"",""1"",""218"",""230"",""Live streaming services have gained extreme popularity in recent years. Due to the spiky traffic patterns of live videos, utilizing distributed edge servers to improve viewers' quality of experience (QoE) has become a common practice nowadays. Nevertheless, the current client-driven content caching mechanism does not support pre-caching from the cloud to the edge, resulting in a considerable amount of cache misses in live video delivery. By jointly considering the features of live videos and edge servers, we propose PLVER, a proactive live video push scheme to address the cache miss problem in live video delivery. Specifically, PLVER first conducts a one-to-multiple stable allocation between edge clusters and user groups to balance the load of live traffic over the edge servers. It then adopts proactive video replication algorithms to speed up video replication among the edge servers. We conduct extensive trace-driven evaluation, covering 0.3 million Twitch viewers and more than 300 Twitch channels. The results demonstrate that with PLVER, edge servers can carry 28 and 82 percent more traffic than the auction-based replication (ABR) method and the caching on requested time (CORT) method, respectively."",""1558-2183"","""",""10.1109/TPDS.2021.3090784"",""Natural Sciences and Engineering Research Council of Canada(grant numbers:RGPIN-2018-03896)"; National Natural Science Foundation of China(grant numbers:61802421); China Postdoctoral Science Foundation(grant numbers:2019M663017); Hong Kong Research Grant Council(grant numbers:RIF R5060-19);" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9462365"",""Live video streaming";stable one-to-multiple allocation;proactive video replication;"edge computing"",""Streaming media";Servers;Resource management;Quality of experience;Social networking (online);Real-time systems;"Clustering algorithms"","""",""5"","""",""38"",""IEEE"",""22 Jun 2021"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"POCLib: A High-Performance Framework for Enabling Near Orthogonal Processing on Compression,""F. Zhang"; J. Zhai; X. Shen; O. Mutlu;" X. Du"",""Key Laboratory of Data Engineering and Knowledge Engineering (MOE), School of Information, Renmin University of China, Beijing, China"; Department of Computer Science and Technology, Tsinghua University, Beijing, China; Computer Science, North Carolina State University, Raleigh, NC, USA; Department of Computer Science, ETH Zurich, Zurich, Switzerland;" Key Laboratory of Data Engineering and Knowledge Engineering (MOE), School of Information, Renmin University of China, Beijing, China"",""IEEE Transactions on Parallel and Distributed Systems"",""26 Jul 2021"",""2022"",""33"",""2"",""459"",""475"",""Parallel technology boosts data processing in recent years, and parallel direct data processing on hierarchically compressed documents exhibits great promise. The high-performance direct data processing technique brings large savings in both time and space by removing the need for decompressing data. However, its benefits have been limited to data traversal operations";" for random accesses, direct data processing is several times slower than the state-of-the-art baselines. This article proposes a novel concept, orthogonal processing on compression (orthogonal POC), which means that text analytics can be efficiently supported directly on compressed data, regardless of the type of the data processing – that is, the type of data processing is orthogonal to its capability of conducting POC. Previous proposals, such as TADOC, are not orthogonal POC. This article presents a set of techniques that successfully eliminate the limitation, and for the first time, establishes the near orthogonal POC feasibility of effectively handling both data traversal operations and random data accesses on hierarchically-compressed data. The work focuses on text data and yields a unified high-performance library, called POCLib. In a ten-node distributed Spark cluster on Amazon EC2, POCLib achieves 3.1× speedup over the state-of-the-art on random data accesses to compressed data, while preserving the capability of supporting traversal operations efficiently and providing large (3.9×) space savings."",""1558-2183"","""",""10.1109/TPDS.2021.3093234"",""National Key Research and Development Program of China(grant numbers:2018YFB1004401)"; National Natural Science Foundation of China(grant numbers:61732014,U20A20226,61802412); Natural Science Foundation of Beijing Municipality(grant numbers:4202031); Beijing Academy of Artificial Intelligence; State Key Laboratory of Computer Architecture(grant numbers:CARCHA202007);" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9468343"",""Near orthogonal processing on compression";direct processing on compressed data;TADOC;"orthogonal POC"",""Task analysis";Indexing;Data analysis;Technological innovation;Dictionaries;Data structures;"Standards"","""",""59"","""",""57"",""IEEE"",""29 Jun 2021"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PostMan: Rapidly Mitigating Bursty Traffic via On-Demand Offloading of Packet Processing,""Y. Niu"; P. Jin; J. Guo; Y. Xiao; R. Shi; F. Liu; C. Qian;" Y. Wang"",""National Engineering Research Center for Big Data Technology and System, Services Computing Technology and System Laboratory, Cluster and Grid Computing Laboratory, School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China"; National Engineering Research Center for Big Data Technology and System, Services Computing Technology and System Laboratory, Cluster and Grid Computing Laboratory, School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; National Engineering Research Center for Big Data Technology and System, Services Computing Technology and System Laboratory, Cluster and Grid Computing Laboratory, School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; National Engineering Research Center for Big Data Technology and System, Services Computing Technology and System Laboratory, Cluster and Grid Computing Laboratory, School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; Department of Computer Science and Engineering, Ohio State University, Columbus, OH, USA; National Engineering Research Center for Big Data Technology and System, Services Computing Technology and System Laboratory, Cluster and Grid Computing Laboratory, School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan, China; Department of Computer Science and Engineering, University of California Santa Cruz, Santa Cruz, CA, USA;" Department of Computer Science and Engineering, Ohio State University, Columbus, OH, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""26 Jul 2021"",""2022"",""33"",""2"",""374"",""387"",""Unexpected bursty traffic brought by certain sudden events, such as news in the spotlight on a social network or discounted items on sale, can cause severe load imbalance in backend services. Migrating hot data - the standard approach to achieve load balance - meets a challenge when handling such unexpected load imbalance, because migrating data will slow down the server that is already under heavy pressure. This article proposes PostMan, an alternative approach to rapidly mitigate load imbalance for services processing small requests. Motivated by the observation that processing large packets incurs far less CPU overhead than processing small ones, PostMan deploys a number of middleboxes called helpers to assemble small packets into large ones for the heavily-loaded server. This approach essentially offloads the overhead of packet processing from the heavily-loaded server to helpers. To minimize the overhead, PostMan activates helpers on demand, only when bursty traffic is detected. The heavily-loaded server determines when clients connect/disconnect to/from helpers based on the real-time load statistics. To tolerate helper failures, PostMan can migrate connections across helpers and can ensure packet ordering despite such migration. Driven by real-world workloads, our evaluation shows that, with the help of PostMan, a Memcached server can mitigate bursty traffic within hundreds of milliseconds, while migrating data takes tens of seconds and increases the latency during migration."",""1558-2183"","""",""10.1109/TPDS.2021.3092266"",""National Natural Science Foundation of China(grant numbers:61722206,61761136014,392046569)"; NSFC-DFG(grant numbers:61520106005); National Key Research and Development Program of China(grant numbers:2017YFB1001703); Fundamental Research Funds for the Central Universities(grant numbers:2017KFKJXX009,3004210116); National Program for Support of Top-notch Young Professionals; National Science Foundation(grant numbers:CNS-1566403);" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9464666"",""Bursty traffic";packet offloading;packet batching;"high-performance network stack"",""Servers";Bandwidth;Throughput;Redundancy;Load management;Linux;"Computer science"","""",""4"","""",""54"",""IEEE"",""24 Jun 2021"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;
"Power Log’n’Roll: Power-Efficient Localized Rollback for MPI Applications Using Message Logging Protocols,""K. Dichev"; D. De Sensi; D. S. Nikolopoulos; K. W. Cameron;" I. Spence"",""Electronics, Electrical Engineering and Computer Science, Queen's University Belfast, Belfast, United Kingdom of Great Britain and Northern Ireland"; University of Pisa, Pisa, Italy; Computer Science, Virginia Tech, Blacksburg, Virginia, USA; Computer Science, Virginia Tech, Blacksburg, Virginia, USA;" Electronics, Electrical Engineering and Computer Science, Queen's University Belfast, Belfast, United Kingdom of Great Britain and Northern Ireland"",""IEEE Transactions on Parallel and Distributed Systems"",""27 Oct 2021"",""2022"",""33"",""6"",""1276"",""1288"",""In fault tolerance for parallel and distributed systems, message logging protocols have played a prominent role in the last three decades. Such protocols enable local rollback to provide recovery from fail-stop errors. Global rollback techniques can be straightforward to implement but at times lead to slower recovery than local rollback. Local rollback is more complicated but can offer faster recovery times. In this work, we study the power and energy efficiency implications of global and local rollback. We propose a power-efficient version of local rollback to reduce power consumption for non-critical, blocked processes, using Dynamic Voltage and Frequency Scaling (DVFS) and clock modulation (CM). Our results for 3 different MPI codes on 2 parallel systems show that power-efficient local rollback reduces CPU energy waste up to 50% during the recovery phase, compared to existing global and local rollback techniques, without introducing significant overheads. Furthermore, we show that savings manifest for all blocked processes, which grow linearly with the process count. We estimate that for settings with high recovery overheads the total energy waste of parallel codes is reduced with the proposed local rollback."",""1558-2183"","""",""10.1109/TPDS.2021.3107745"","""",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9524502"",""Fault tolerance";local rollback;fail-stop errors;MPI;message logging;"power/energy savings"",""Protocols";Fault tolerant systems;Fault tolerance;Runtime;Resilience;Payloads;"Topology"","""",""1"","""",""53"",""IEEE"",""27 Aug 2021"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Power-Aware Checkpointing for Multicore Embedded Systems,""M. Ansari"; S. Safari; H. Khdr; P. Gohari-Nazari; J. Henkel; A. Ejlali;" S. Hessabi"",""Department of Computer Engineering, Sharif University of Technology, Tehran, Iran"; School of Computer Science, Institute for Research in Fundamental Sciences (IPM), Tehran, Iran; Karlsruhe Institute of Technology, Karlsruhe, Germany; Department of Computer Engineering, Sharif University of Technology, Tehran, Iran; Karlsruhe Institute of Technology, Karlsruhe, Germany; Department of Computer Engineering, Sharif University of Technology, Tehran, Iran;" Department of Computer Engineering, Sharif University of Technology, Tehran, Iran"",""IEEE Transactions on Parallel and Distributed Systems"",""22 Aug 2022"",""2022"",""33"",""12"",""4410"",""4424"",""Increasing the number of cores integrated on a single chip offers a great potential for the implementation of fault-tolerant techniques to achieve high reliability in real-time embedded systems. Checkpointing with rollback-recovery is a well-established technique to tolerate transient faults in multicore platforms. To consider the worst-case fault occurrence scenario, checkpointing technique requires to re-execute some parts of the tasks, and that might lead to simultaneous execution of task parts with high power consumptions, which eventually might result in a peak power increase beyond the thermal design power (TDP). Exceeding TDP can elevate on-chip temperatures beyond safe limits, and thereby triggering countermeasures that throttle down the voltage and frequency levels or power gate the cores. Such countermeasures might lead to violating task deadlines and degrading the system's reliability. To avoid such severe scenarios, it is inevitable to consider the impact of applying fault-tolerant techniques on the power consumption and prevent violating the power constraint of the chip, i.e., TDP. This article presents for the first time, a peak-power-aware checkpointing (PPAC) technique that tolerates a given number of faults, k, while at the same time meets the power constraint in hard real-time embedded systems. To do this, our proposed technique (PPAC) adjusts the timing of the checkpoints, which have lower power consumption than the tasks to the execution time points that have power spikes beyond TDP. Moreover, PPAC exploits the available slack times on the cores to delay the execution of some tasks to avoid the remaining power spikes beyond TDP, which could not be mitigated by solely adjusting checkpoints. To evaluate our technique, we extend the state-of-the-art system-level simulator, gem5, with the state-of-the-art checkpointing module in Linux. Our experimental results show that our proposed technique is able to tolerate a given number of faults without exceeding the timing and power constraints in hard real-time embedded systems. The resulting peak power reduction achieved by our technique compared to state-of-the-art techniques is an average of 23%. Moreover, our technique employs the Dynamic Power Management (DPM) during the slack times resulting at runtime in the case of fault-free scenarios, which provides energy savings with an average of 17.28% and up to 61.1%."",""1558-2183"","""",""10.1109/TPDS.2022.3188568"",""Deutsche Forschungsgemeinschaft"; German Research Foundation, Invasive Computing Project(grant numbers:146371743);" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9815557"",""Peak power consumption";checkpointing;multicore platforms;"embedded systems"",""Task analysis";Checkpointing;Timing;Power demand;Real-time systems;Embedded systems;"Reliability"","""",""3"","""",""48"",""IEEE"",""5 Jul 2022"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
"PPOAccel: A High-Throughput Acceleration Framework for Proximal Policy Optimization,""Y. Meng"; S. Kuppannagari; R. Kannan;" V. Prasanna"",""Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA"; Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA; U.S. Army Research Lab, Los Angeles, CA, USA;" Department of Electrical and Computer Engineering, University of Southern California, Los Angeles, CA, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""7 Feb 2022"",""2022"",""33"",""9"",""2066"",""2078"",""Reinforcement Learning (RL) is a major branch of AI that enables agents to learn optimal decision making via interaction with the environment. Proximal Policy Optimization (PPO) is the state-of-the-art policy optimization based RL algorithm which achieves superior overall performance on various benchmarks. A PPO agent iteratively optimizes its policy - a function which chooses optimal actions approximated by a DNN, with each iteration consisting of two computationally intensive phases: Sample Generation - where agents inference on its policy and interact with the environment to collect data, and Model Update - where the policy is trained using the collected data. In this paper, we develop the first high-throughput PPO accelerator on CPU-FPGA heterogeneous platform. Our unified systolic-array based design accelerates both the inference and the training of the deep neural network used in a RL algorithm, and is generalizable to various MLP and CNN models across a wide range of RL applications. We develop novel optimizations to simultaneously reduce data access and computation latencies, specifically: (a) optimal data flow mapping to systolic array, (b) novel memory-blocked data layout to enable streaming stall-free data access in both forward and backward propagations, and, (c) a systolic array compute sharing technique to mitigate load imbalance in the training of two networks. We evaluate our design on widely used robotics and gaming benchmarks, achieving 1.4×–26× and 1.3×–2.7× improvements in throughput, respectively, when compared with state-of-the-art CPU/CPU-GPU implementations."",""1558-2183"","""",""10.1109/TPDS.2021.3134709"",""National Science Foundation(grant numbers:2009057)";" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9647962"",""Reinforcement learning";hardware accelerators;"FPGA"",""Conferences";Portable document format;Indexes;Typesetting;Loading;Web sites;"Warranties"","""",""3"","""",""49"",""IEEE"",""13 Dec 2021"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Predicting Throughput of Distributed Stochastic Gradient Descent,""Z. Li"; M. Paolieri; L. Golubchik; S. -H. Lin;" W. Yan"",""Department of Computer Science, University of Southern California, Los Angeles, CA, USA"; Department of Computer Science, University of Southern California, Los Angeles, CA, USA; Department of Computer Science, University of Southern California, Los Angeles, CA, USA; Meta, Menlo Park, CA, USA;" Department of Computer Science, University of Southern California, Los Angeles, CA, USA"",""IEEE Transactions on Parallel and Distributed Systems"",""25 May 2022"",""2022"",""33"",""11"",""2900"",""2912"",""Training jobs of deep neural networks (DNNs) can be accelerated through distributed variants of stochastic gradient descent (SGD), where multiple nodes process training examples and exchange updates. The total throughput of the nodes depends not only on their computing power, but also on their networking speeds and coordination mechanism (synchronous or asynchronous, centralized or decentralized), since communication bottlenecks and stragglers can result in sublinear scaling when additional nodes are provisioned. In this paper, we propose two classes of performance models to predict throughput of distributed SGD: fine-grained models, representing many elementary computation/communication operations and their dependencies";" and coarse-grained models, where SGD steps at each node are represented as a sequence of high-level phases without parallelism between computation and communication. Using a PyTorch implementation, real-world DNN models and different cloud environments, our experimental evaluation illustrates that, while fine-grained models are more accurate and can be easily adapted to new variants of distributed SGD, coarse-grained models can provide similarly accurate predictions when augmented with ad hoc heuristics, and their parameters can be estimated with profiling information that is easier to collect."",""1558-2183"","""",""10.1109/TPDS.2022.3151739"",""National Science Foundation(grant numbers:CCF-1763747,CNS-1816887)";" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9714870"",""Distributed machine learning";stochastic gradient descent;performance prediction;scalability;"PyTorch"",""Computational modeling";Predictive models;Training;Throughput;Servers;Computer architecture;"Uplink"","""","""","""",""37"",""IEEE"",""16 Feb 2022"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Privacy-Preserving Deduplication of Sensor Compressed Data in Distributed Fog Computing,""C. Zhang"; Y. Miao; Q. Xie; Y. Guo; H. Du;" X. Jia"",""Department of Computer Science, City University of Hong Kong, Hong Kong, China"; School of Cyber Engineering, Xidian University, Xi'an, China; Center for Computer Science and Information Technology, City University of Hong Kong, Hong Kong; School of Artificial Intelligence, Beijing Normal University, Beijing, China; Department of Computer Science and Technology, Harbin Institute of Technology Shenzhen, Shenzhen, China;" Department of Computer Science, City University of Hong Kong, Hong Kong, China"",""IEEE Transactions on Parallel and Distributed Systems"",""22 Aug 2022"",""2022"",""33"",""12"",""4176"",""4191"",""Distributed fog computing has received wide attention recently. It enables distributed computing and data management on the network nodes within the close vicinity of IoT devices. An important service of fog-cloud based systems is data deduplication. With the increasing concern of privacy, some privacy-preserving data deduplication schemes have been proposed. However, they cannot support lossless deduplication of encrypted similar data in the fog-cloud network. Meanwhile, no existing design can protect message equality information while resisting brute-force and frequency analysis attacks. In this paper, we propose a privacy-preserving and compression-based data deduplication system under the fog-cloud network, which supports lossless deduplication of similar data in the encrypted domain. Specifically, we first use the generalized deduplication technique and cryptographic primitives to implement secure deduplication over similar data. Then, we devise a two-level deduplication protocol that can perform secure and efficient deduplication at distributed fog nodes and the cloud. The proposed system can not only resist brute-force and frequency analysis attacks but also ensure that only the data operator can capture the message equality information. We formally analyze the security of our design. Performance evaluations demonstrate that our proposed design is efficient in computing, storage, and communication."",""1558-2183"","""",""10.1109/TPDS.2022.3179992"",""Research Grants Council of Hong Kong(grant numbers:CityU 11213920)"; National Natural Science Foundation of China(grant numbers:62102035,62072361,62172124); Fundamental Research Funds for the Central Universities(grant numbers:2020NTST32); Shenzhen Basic Research Program(grant numbers:JCYJ20190806143011274); Shenzhen Colleges and Universities Stable Support Program(grant numbers:GXWD20201230155427003-20200822080602001);" "",""https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9787776"",""Brute-force attacks";fog-cloud network;frequency analysis;message equality information;"similar data deduplication"",""Cloud computing";Cryptography;Sensors;Internet of Things;Data models;Costs;"Computer science"","""",""5"","""",""55"",""IEEE"",""3 Jun 2022"","""","""",""IEEE"",""IEEE Journals""";;;;;;;;;;;;;;;;;;;;;;;;;;
